"trial_name","rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","participant_id","counterbalance_list","study_name","prolific_pid","prolific_study_id","prolific_session_id","recruitment_platform","consented","success","timeout","failed_images","failed_audio","failed_video","view_history","fact_id","clip_code","item_number","statement_text","truth_code","truth_value","stimulus_set","is_filler","speaker_id","speaker_label","accent_group","audio_path","slider_start","participant_truth_rating_cm","participant_judgment","truth_scale_min_cm","truth_scale_max_cm","truth_scale_left_label","truth_scale_right_label"
"truth_judgment","2690","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","14","html-slider-response","40","2.1.0","310598","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","42","42F","42","Audio item 42","F","false","main","false","non_native_2","Non-native Speaker 2","non_native","audio/non_native_2/2j7bwre4ol_42F_audio.webm","7","14","14","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/6nhu1nbwba_28T_audio.webm","null","audio-keyboard-response","41","2.1.1","315101","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","28","28T","28","Audio item 28","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_28T_audio.webm","","","","","","",""
"truth_judgment","3646","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","6","html-slider-response","42","2.1.0","318749","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","28","28T","28","Audio item 28","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_28T_audio.webm","7","6","6","0","14","definitely false","definitely true"
"audio_presentation","null","audio/non_native_1/6bqg3s4g4q_33F_audio.webm","null","audio-keyboard-response","43","2.1.1","321810","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","33","33F","33","Audio item 33","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_33F_audio.webm","","","","","","",""
"truth_judgment","3703","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","8","html-slider-response","44","2.1.0","325515","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","33","33F","33","Audio item 33","F","false","main","false","non_native_1","Non-native Speaker 1","non_native","audio/non_native_1/6bqg3s4g4q_33F_audio.webm","7","8","8","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/6nhu1nbwba_40T_audio.webm","null","audio-keyboard-response","45","2.1.1","329239","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","40","40T","40","Audio item 40","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_40T_audio.webm","","","","","","",""
"truth_judgment","7924","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","5","html-slider-response","46","2.1.0","337165","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","40","40T","40","Audio item 40","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_40T_audio.webm","7","5","5","0","14","definitely false","definitely true"
"audio_presentation","null","audio/filler_talker/7brghu4wnv_F9T_audio.webm","null","audio-keyboard-response","47","2.1.1","341548","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","F9","F9T","9","Audio item F9","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F9T_audio.webm","","","","","","",""
"truth_judgment","3332","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","11","html-slider-response","48","2.1.0","344882","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","F9","F9T","9","Audio item F9","T","true","filler","true","filler_talker","Filler Talker","filler","audio/filler_talker/7brghu4wnv_F9T_audio.webm","7","11","11","0","14","definitely false","definitely true"
"audio_presentation","null","audio/native_2/6nhu1nbwba_8T_audio.webm","null","audio-keyboard-response","49","2.1.1","349622","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","8","8T","8","Audio item 8","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_8T_audio.webm","","","","","","",""
"truth_judgment","2041","
    <div class=""study-box center-text truth-scale-trial"">
      <div class=""big-question"">How true do you think the statement you just heard is?</div>
    </div>
  ","14","html-slider-response","50","2.1.0","351665","7oraavzn","3","accent_credibility_four_speakers","6543066cff6d7afed2784928","6a0d18ca6b133c23bd4a9bda","6a0d1f53677f28cb0e93459a","prolific","","","","","","","","8","8T","8","Audio item 8","T","true","main","false","native_2","Native Speaker 2","native","audio/native_2/6nhu1nbwba_8T_audio.webm","7","14","14","0","14","definitely false","definitely true"
